dates,SKU,price_per_sku,num_purchases,week_num,year,discount,fincode,ui1_code,ui2_code,ui3_code,vendor,brand_code,creation_date,expiration_date,week_num_expiration,year_expiration,week_num_creation,year_creation,margin
2018-11-25,84395,134.186,10,47,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.127900000000004
2018-11-25,89272,119.508,7,47,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,23.901600000000002
2018-11-25,90611,88.508,5,47,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,20.651866666666667
2018-11-26,10334,95.606,12,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,11.154033333333334
2018-11-26,17812,72.935,4,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,18.23375
2018-11-26,38767,67.935,11,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,9.058000000000002
2018-11-26,54404,80.277,10,48,2018,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,12.041550000000003
2018-11-26,57561,94.948,9,48,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,15.824666666666667
2018-11-26,60870,114.264,7,48,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.852800000000002
2018-11-26,68211,163.27700000000004,11,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,21.770266666666675
2018-11-26,80308,114.948,7,48,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,22.9896
2018-11-27,10334,95.606,11,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,12.747466666666668
2018-11-27,32950,462.225,1,48,2018,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018,138.6675
2018-11-27,54404,80.277,10,48,2018,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,12.041550000000003
2018-11-27,57561,94.948,9,48,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,15.824666666666667
2018-11-27,60870,114.264,8,48,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,20.9484
2018-11-27,68211,163.27700000000004,11,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,21.770266666666675
2018-11-27,72784,130.251,8,48,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,23.879350000000002
2018-11-27,80308,114.948,8,48,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,21.073800000000002
2018-11-27,84395,135.264,11,48,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,18.035200000000003
2018-11-27,89272,118.948,7,48,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,23.7896
2018-11-27,90611,90.251,7,48,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,18.0502
2018-11-27,98255,68.593,7,48,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,13.718600000000002
2018-11-28,10334,95.606,10,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,14.340900000000001
2018-11-28,11050,105.264,11,48,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,14.035200000000001
2018-11-28,32950,464.125,1,48,2018,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018,139.23749999999998
2018-11-28,60870,114.264,7,48,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.852800000000002
2018-11-28,68211,163.27700000000004,11,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,21.770266666666675
2018-11-28,83329,81.948,10,48,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.292200000000001
2018-11-28,84395,135.264,10,48,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.289600000000004
2018-11-28,90611,90.251,5,48,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,21.058566666666668
2018-11-28,98255,68.593,7,48,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,13.718600000000002
2018-11-29,10334,95.606,10,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,14.340900000000001
2018-11-29,11050,105.264,10,48,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,15.789600000000002
2018-11-29,17812,72.935,4,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,18.23375
2018-11-29,57561,94.948,8,48,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,17.407133333333334
2018-11-29,60870,114.264,9,48,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,19.044
2018-11-29,68211,163.27700000000004,12,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,19.04898333333334
2018-11-29,72784,130.251,8,48,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,23.879350000000002
2018-11-29,80308,114.948,7,48,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,22.9896
2018-11-29,83329,81.948,10,48,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.292200000000001
2018-11-29,84395,135.264,10,48,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.289600000000004
2018-11-29,89272,118.948,8,48,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,21.807133333333333
2018-11-29,90611,90.251,5,48,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,21.058566666666668
2018-11-29,98255,68.593,7,48,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,13.718600000000002
2018-11-30,17812,72.935,5,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,17.018166666666666
2018-11-30,38767,67.935,10,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,10.190250000000002
2018-11-30,57561,94.948,9,48,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,15.824666666666667
2018-11-30,60870,114.264,7,48,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.852800000000002
2018-11-30,80308,114.948,7,48,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,22.9896
2018-11-30,83329,81.948,10,48,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.292200000000001
2018-11-30,84395,135.264,10,48,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.289600000000004
2018-11-30,90611,90.251,6,48,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,19.554383333333334
2018-11-30,98255,68.593,7,48,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,13.718600000000002
2018-12-01,10334,95.606,10,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,14.340900000000001
2018-12-01,11050,105.264,9,48,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,17.544
2018-12-01,32950,462.4,1,48,2018,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018,138.72
2018-12-01,54404,80.277,11,48,2018,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,10.703600000000002
2018-12-01,57561,94.948,10,48,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,14.2422
2018-12-01,60870,114.264,7,48,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.852800000000002
2018-12-01,68211,163.27700000000004,12,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,19.04898333333334
2018-12-01,72784,130.251,8,48,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,23.879350000000002
2018-12-01,80308,114.948,8,48,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,21.073800000000002
2018-12-01,83329,81.948,10,48,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.292200000000001
2018-12-01,84395,135.264,11,48,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,18.035200000000003
2018-12-01,89272,118.948,7,48,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,23.7896
2018-12-01,90611,90.251,5,48,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,21.058566666666668
2018-12-01,98255,68.593,7,48,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,13.718600000000002
2018-12-02,10334,95.606,10,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,14.340900000000001
2018-12-02,11050,105.264,10,48,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,15.789600000000002
2018-12-02,17812,72.935,4,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,18.23375
2018-12-02,38767,67.935,10,48,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,10.190250000000002
2018-12-02,57561,94.948,9,48,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,15.824666666666667
2018-12-02,68211,163.27700000000004,11,48,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,21.770266666666675
2018-12-02,72784,130.251,7,48,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,26.050200000000004
2018-12-02,83329,81.948,10,48,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.292200000000001
2018-12-02,90611,90.251,5,48,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,21.058566666666668
2018-12-02,98255,68.593,7,48,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,13.718600000000002
2018-12-03,10334,96.04,11,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,12.805333333333337
2018-12-03,11050,104.368,9,49,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,17.39466666666667
2018-12-03,17812,73.04,5,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,17.04266666666667
2018-12-03,57561,95.704,8,49,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,17.545733333333335
2018-12-03,60870,114.712,7,49,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.942400000000003
2018-12-03,68211,163.704,13,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,16.3704
2018-12-03,72784,129.71200000000002,7,49,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,25.942400000000006
2018-12-03,80308,116.04,7,49,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,23.208000000000002
2018-12-03,83329,83.712,11,49,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,11.161600000000002
2018-12-03,89272,119.368,8,49,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,21.884133333333335
2018-12-03,98255,67.032,9,49,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,11.172
2018-12-04,11050,104.368,9,49,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,17.39466666666667
2018-12-04,17812,73.04,5,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,17.04266666666667
2018-12-04,38767,67.032,10,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,10.0548
2018-12-04,54404,81.376,12,49,2018,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,9.49386666666667
2018-12-04,57561,95.704,10,49,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,14.3556
2018-12-04,60870,114.712,8,49,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,21.030533333333334
2018-12-04,68211,163.704,12,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,19.098800000000004
2018-12-04,72784,129.71200000000002,7,49,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,25.942400000000006
2018-12-04,80308,116.04,7,49,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,23.208000000000002
2018-12-04,83329,83.712,10,49,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.556800000000003
2018-12-04,84395,134.704,10,49,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.205600000000004
2018-12-04,89272,119.368,8,49,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,21.884133333333335
2018-12-05,10334,96.04,10,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,14.406000000000002
2018-12-05,17812,73.04,5,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,17.04266666666667
2018-12-05,32950,461.8,2,49,2018,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018,130.84333333333333
2018-12-05,38767,67.032,10,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,10.0548
2018-12-05,54404,81.376,11,49,2018,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,10.850133333333336
2018-12-05,57561,95.704,9,49,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,15.950666666666667
2018-12-05,60870,114.712,7,49,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.942400000000003
2018-12-05,68211,163.704,11,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,21.827200000000005
2018-12-05,72784,129.71200000000002,7,49,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,25.942400000000006
2018-12-05,83329,83.712,11,49,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,11.161600000000002
2018-12-05,84395,134.704,10,49,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.205600000000004
2018-12-05,89272,119.368,8,49,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,21.884133333333335
2018-12-05,90611,88.368,5,49,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,20.6192
2018-12-06,10334,96.04,10,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,14.406000000000002
2018-12-06,17812,73.04,4,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,18.26
2018-12-06,57561,95.704,8,49,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,17.545733333333335
2018-12-06,60870,114.712,7,49,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.942400000000003
2018-12-06,72784,129.71200000000002,8,49,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,23.780533333333338
2018-12-06,78833,314.745,2,49,2018,1.0,FE,FE1,FE100,FE10000,UH2WWF,3FAIRJ4W,2018-09-05,2200-01-01 00:00:00,1,2200,36,2018,89.17775
2018-12-06,80308,116.04,7,49,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,23.208000000000002
2018-12-06,83329,83.712,10,49,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.556800000000003
2018-12-06,84395,134.704,11,49,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,17.960533333333338
2018-12-06,89272,119.368,7,49,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,23.8736
2018-12-06,98255,67.032,7,49,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,13.4064
2018-12-07,10334,96.04,10,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,14.406000000000002
2018-12-07,11050,104.368,11,49,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,13.915733333333336
2018-12-07,32950,463.825,3,49,2018,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018,123.68666666666667
2018-12-07,38767,67.032,9,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,11.172
2018-12-07,54404,81.376,11,49,2018,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,10.850133333333336
2018-12-07,57561,95.704,8,49,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,17.545733333333335
2018-12-07,60870,114.712,7,49,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.942400000000003
2018-12-07,68211,163.704,11,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018,21.827200000000005
2018-12-07,72784,129.71200000000002,8,49,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,23.780533333333338
2018-12-07,80308,116.04,8,49,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,21.274000000000004
2018-12-07,84395,134.704,10,49,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.205600000000004
2018-12-07,89272,119.368,7,49,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,23.8736
2018-12-07,98255,67.032,9,49,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,11.172
2018-12-08,10334,96.04,12,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,11.204666666666668
2018-12-08,11050,104.368,11,49,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,13.915733333333336
2018-12-08,32950,465.125,1,49,2018,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018,139.5375
2018-12-08,54404,81.376,10,49,2018,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,12.206400000000002
2018-12-08,60870,114.712,7,49,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,22.942400000000003
2018-12-08,72784,129.71200000000002,7,49,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,25.942400000000006
2018-12-08,80308,116.04,9,49,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,19.340000000000003
2018-12-08,83329,83.712,10,49,2018,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.556800000000003
2018-12-08,84395,134.704,10,49,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.205600000000004
2018-12-08,90611,88.368,5,49,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,20.6192
2018-12-08,98255,67.032,7,49,2018,1.0,15,151,15100,1510002,BLW9FG,79VL731U,2018-07-27,2018-12-26 00:00:00,52,2018,30,2018,13.4064
2018-12-09,10334,96.04,11,49,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,12.805333333333337
2018-12-09,17812,73.04,4,49,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,18.26
2018-12-09,54404,81.376,10,49,2018,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,12.206400000000002
2018-12-09,60870,114.712,8,49,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018,21.030533333333334
2018-12-09,72784,129.71200000000002,7,49,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,25.942400000000006
2018-12-09,80308,116.04,8,49,2018,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,21.274000000000004
2018-12-09,84395,134.704,10,49,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.205600000000004
2018-12-09,89272,119.368,7,49,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,23.8736
2018-12-09,90611,88.368,5,49,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,20.6192
